order_id,customer_id,order_date,city,total_amount
2292,1765,2023-02-02,Chicago,147.54147729174915
2293,1490,2023-02-04,Houston,448.84347726530734
2294,1022,2023-10-31,Houston,130.84194036333946
2295,1462,2023-03-01,Chicago,128.0517473527235
2296,1105,2023-02-04,Chicago,121.32345200942723
2297,1792,2023-10-03,San Francisco,413.23829532185135
2298,1019,2023-03-07,Los Angeles,407.32762108401096
2299,1352,2023-03-14,Chicago,16.53676327311817
2300,1062,2023-06-08,San Francisco,246.55473826128394
2301,1285,2023-05-18,Los Angeles,298.63888407286487
2302,1998,2023-10-06,Chicago,68.95682586920793
2303,1999,2023-10-21,Los Angeles,35.30626012518633
2304,1963,2023-02-28,Chicago,117.84361979138133
2305,1716,2023-09-06,San Francisco,431.14299192017165
2306,1032,2023-05-19,San Francisco,427.2882802368683
2307,1063,2023-09-11,Los Angeles,123.78472214950692
2308,1163,2023-03-29,Los Angeles,415.336287025449
2309,1636,2023-12-19,Los Angeles,432.5818233349432
2310,1262,2023-10-03,Chicago,321.51396812431074
2311,1473,2023-01-18,San Francisco,139.55558247527088
2312,1833,2023-07-03,Chicago,90.74279974160271
2313,1514,2023-03-09,San Francisco,447.2724730040953
2314,1093,2023-04-09,Houston,11.338655821925666
2315,1245,2023-12-10,Los Angeles,147.65058635100652
2316,1306,2023-09-28,New York,13.270707086672775
2317,1051,2023-02-12,Chicago,100.77972134360195
2318,1545,2023-05-30,Houston,240.67810245245312
2319,1511,2023-01-26,Los Angeles,291.0001535790621
2320,1451,2023-11-24,Los Angeles,274.5903849189711
2321,1593,2023-07-13,Houston,19.179052880175572
2322,1946,2023-07-31,Chicago,283.485692522855
2323,1685,2023-02-17,Houston,483.596547060702
2324,1205,2023-01-31,New York,132.41286551116104
2325,1909,2023-02-19,Houston,66.54726743516693
2326,1483,2023-11-17,Chicago,59.90769808355459
2327,1697,2023-02-20,Houston,460.47823691182026
2328,1785,2023-11-09,Houston,330.73251000840776
2329,1090,2023-10-27,San Francisco,60.65631603990495
2330,1679,2023-04-19,San Francisco,50.423607143775705
2331,1117,2023-05-06,San Francisco,143.64847477417499
2332,1809,2023-06-07,New York,409.93396509828045
2333,1796,2023-09-07,New York,41.9103421100616
2334,1033,2023-04-09,Los Angeles,182.60200530136026
2335,1992,2023-10-13,Houston,422.8195380959258
2336,1741,2023-06-02,Chicago,250.83135792117278
2337,1197,2023-07-26,New York,198.58494119369928
2338,1813,2023-07-10,San Francisco,229.63931569046733
2339,1755,2023-08-18,New York,44.225836637368744
2340,1202,2023-07-16,Houston,90.40908995135803
2341,1890,2023-09-30,New York,441.23343805234094
2342,1674,2023-05-08,San Francisco,148.9992438814586
2343,1276,2023-02-15,Chicago,391.05148041487246
2344,1533,2023-05-31,Chicago,429.0540555571451
2345,1280,2023-08-05,Houston,237.85035657488277
2346,1039,2023-09-20,Houston,135.17347676441005
2347,1770,2023-10-24,San Francisco,164.022528556239
2348,1512,2023-08-11,Los Angeles,59.53215637728523
2349,1527,2023-01-30,Chicago,333.3414059893449
2350,1634,2023-12-28,San Francisco,341.48082086297626
2351,1958,2023-03-07,Chicago,244.97778218684772
2352,1026,2023-07-16,Chicago,145.01240067486768
2353,1053,2023-08-24,Los Angeles,257.26157835578124
2354,1230,2023-12-09,Houston,421.9637762981621
2355,1130,2023-07-26,Houston,221.29851721723125
2356,1117,2023-01-04,Chicago,291.95390182005224
2357,1871,2023-11-08,Los Angeles,280.0953586699197
2358,1707,2023-05-26,Los Angeles,181.13265320389976
2359,1286,2023-03-12,San Francisco,95.54004686254247
2360,1786,2023-06-22,San Francisco,489.7669411823384
2361,1143,2023-11-21,New York,305.1489044413169
2362,1236,2023-11-19,Houston,251.28560183643253
2363,1764,2023-07-13,Houston,331.9039408649287
2364,1886,2023-02-11,San Francisco,167.03441794458763
2365,1745,2023-07-21,Houston,493.4689084990194
2366,1094,2023-12-16,New York,349.45014695830577
2367,1977,2023-04-28,Houston,387.9993183449194
2368,1824,2023-10-17,New York,92.81495946927735
2369,1220,2023-10-25,San Francisco,66.27170256106233
2370,1360,2023-09-04,New York,387.4317054734637
2371,1307,2023-09-15,Houston,183.28014141496834
2372,1106,2023-10-26,San Francisco,260.55212307241413
2373,1630,2023-01-11,San Francisco,419.3823840089524
2374,1893,2023-02-18,Houston,252.06575106082818
2375,1280,2023-05-16,Chicago,29.039625893954305
2376,1382,2023-05-26,San Francisco,29.007345220804748
2377,1061,2023-06-26,Los Angeles,168.97690931149194
2378,1564,2023-06-23,San Francisco,222.42502096225917
2379,1564,2023-02-24,San Francisco,340.01664733515594
2380,1084,2023-11-04,Houston,355.30030718061346
2381,1925,2023-03-29,San Francisco,445.1386463381733
2382,1431,2023-04-23,Los Angeles,115.16924158691819
2383,1868,2023-01-11,Chicago,166.87303023849577
2384,1983,2023-11-09,New York,363.33144631777736
2385,1880,2023-01-04,New York,215.45620127112232
2386,1679,2023-05-30,New York,416.9394402585142
2387,1603,2023-04-14,Chicago,40.46868052153713
2388,1905,2023-10-07,Houston,302.46966954804736
2389,1303,2023-07-05,San Francisco,30.009330536966214
2390,1059,2023-06-29,Chicago,38.45943760771527
2391,1204,2023-10-26,New York,227.12427515346144
2392,1245,2023-05-10,Houston,325.7809468278735
2393,1783,2023-08-12,Houston,275.0456744128423
2394,1600,2023-06-21,Los Angeles,54.583217198119264
2395,1639,2023-08-10,Houston,42.54192718902579
2396,1232,2023-10-06,Houston,315.05687930405236
2397,1731,2023-06-21,Chicago,441.57117641827824
2398,1308,2023-08-21,Chicago,455.5428345160482
2399,1480,2023-02-24,Los Angeles,92.22276967081014
2400,1508,2023-05-16,New York,260.0251988823595
2401,1089,2023-11-07,San Francisco,125.2911400081969
2402,1802,2023-05-01,Houston,303.79562432136265
2403,1668,2023-12-04,Chicago,273.4805474874824
2404,1009,2023-10-02,New York,336.9814866883968
2405,1703,2023-04-12,Los Angeles,132.46301364668264
2406,1948,2023-02-04,Chicago,89.61362392154378
2407,1612,2023-11-17,Los Angeles,148.70797038873147
2408,1256,2023-06-19,Chicago,477.4754319143493
2409,1506,2023-09-17,Los Angeles,408.3278756810708
2410,1126,2023-08-18,Los Angeles,294.33085291680595
2411,1988,2023-01-03,Los Angeles,358.2996533633585
2412,1695,2023-03-20,Chicago,341.6571656288714
2413,1998,2023-06-18,Los Angeles,240.17767064726564
2414,1347,2023-06-08,Houston,215.56532742562604
2415,1348,2023-02-22,New York,104.22374965874764
2416,1027,2023-07-30,Los Angeles,303.79391290548557
2417,1673,2023-06-22,Los Angeles,335.7720196048935
2418,1276,2023-03-20,Houston,348.7505897222049
2419,1626,2023-10-12,New York,252.43274423164908
2420,1346,2023-03-02,Houston,468.0186737657352
2421,1882,2023-04-10,San Francisco,481.86285477600416
2422,1586,2023-06-25,Los Angeles,487.5242835634073
2423,1510,2023-04-21,Houston,75.10110661414642
2424,1332,2023-03-04,New York,186.61122345082492
2425,1473,2023-08-03,New York,327.2663581630614
2426,1603,2023-07-17,Los Angeles,333.6952472432243
2427,1208,2023-05-30,Los Angeles,82.95525769017988
2428,1974,2023-06-30,Houston,168.5002980851978
2429,1752,2023-04-01,Chicago,6.488926506735163
2430,1043,2023-01-13,Chicago,487.76238148576414
2431,1828,2023-07-24,Houston,498.22975737959223
2432,1033,2023-03-26,San Francisco,319.51299917805784
2433,1475,2023-09-05,Los Angeles,413.584438604751
2434,1022,2023-01-04,Houston,145.19838963277402
2435,1124,2023-08-12,Chicago,160.95036973277035
2436,1233,2023-09-21,Houston,173.23499075671566
2437,1131,2023-03-29,Chicago,351.8607267100439
2438,1694,2023-03-22,Los Angeles,370.36346080039806
2439,1432,2023-08-07,Los Angeles,100.87441145020125
2440,1889,2023-03-22,Los Angeles,40.53625160548201
2441,1601,2023-08-15,Los Angeles,373.01863243137234
2442,1118,2023-11-12,Los Angeles,157.67046968209428
2443,1933,2023-04-02,Chicago,71.07822199591017
2444,1765,2023-06-09,Houston,384.43508356926685
2445,1478,2023-11-23,Los Angeles,311.8588493978675
2446,1875,2023-09-24,San Francisco,447.4287540016727
2447,1844,2023-03-18,San Francisco,187.60943480880533
2448,1392,2023-07-30,San Francisco,141.28799153432558
2449,1460,2023-07-22,Chicago,15.695522320714925
2450,1771,2023-12-01,Chicago,360.069257785787
2451,1567,2023-05-29,New York,330.2471922056106
2452,1467,2023-01-10,San Francisco,255.4018430218616
2453,1371,2023-08-20,New York,469.9368620004417
2454,1621,2023-01-30,New York,321.72888739577246
2455,1772,2023-12-13,San Francisco,104.70333509712538
2456,1423,2023-07-21,Los Angeles,74.60356057398515
2457,1663,2023-09-15,Chicago,124.08617975452975
2458,1759,2023-08-31,Chicago,482.49441119268727
2459,1121,2023-07-25,New York,176.26880586952484
2460,1430,2023-06-13,Los Angeles,26.039461825549537
2461,1446,2023-09-12,New York,421.9782754030434
2462,1805,2023-08-27,Houston,310.89439089668616
2463,1489,2023-10-13,New York,290.6460636616825
2464,1301,2023-05-06,Chicago,424.6759256258129
2465,1231,2023-10-24,New York,273.8445565947576
2466,1968,2023-05-04,New York,421.83979599761756
2467,1271,2023-03-19,Los Angeles,90.9809638866852
2468,1993,2023-12-15,Houston,461.7245826778961
2469,1884,2023-02-06,Los Angeles,18.26952398117621
2470,1808,2023-01-26,San Francisco,88.81994561897005
2471,1454,2023-04-04,Chicago,55.87464525923814
2472,1563,2023-01-28,San Francisco,371.41384083870577
2473,1204,2023-08-03,New York,367.80983299986065
2474,1948,2023-08-22,Los Angeles,138.20667325349433
2475,1256,2023-12-05,Los Angeles,253.0681790031181
2476,1879,2023-07-15,Houston,265.43097006650004
2477,1104,2023-04-03,Houston,374.5000791881793
2478,1609,2023-05-05,Houston,291.99338267995654
2479,1874,2023-01-16,Los Angeles,44.942691646766754
2480,1204,2023-10-14,New York,186.85769287115906
2481,1635,2023-12-21,Houston,283.97946524044266
2482,1158,2023-12-06,San Francisco,95.47412316409819
2483,1225,2023-09-25,Los Angeles,426.2680592574499
2484,1237,2023-07-07,Los Angeles,57.26749559991796
2485,1391,2023-01-19,Chicago,465.17846554181097
2486,1186,2023-03-05,Chicago,138.01429482475635
2487,1470,2023-12-02,New York,370.9656688261704
2488,1384,2023-07-04,Houston,405.31401126279223
2489,1381,2023-12-07,San Francisco,450.27287072473206
2490,1556,2023-07-06,Los Angeles,227.62150014083937
2491,1424,2023-03-13,New York,339.4727468798318
2492,1328,2023-08-15,Chicago,430.78090124384636
2493,1422,2023-04-01,Houston,426.48504318144893
2494,1447,2023-08-23,Houston,30.894715108763897
2495,1800,2023-09-03,Chicago,388.4721262374786
2496,1315,2023-06-07,Chicago,157.66866547734642
2497,1694,2023-02-02,Chicago,445.5227401636331
2498,1804,2023-01-30,San Francisco,155.81193180090767
2499,1209,2023-05-08,New York,177.2603677850775
2500,1753,2023-12-18,San Francisco,474.25775766498856
2501,1234,2023-08-23,Chicago,287.41257500560374
2502,1754,2023-04-05,New York,31.920872576490137
2503,1644,2023-12-16,Chicago,412.8442696637769
2504,1538,2023-05-15,Chicago,464.42500483071234
2505,1218,2023-12-21,New York,9.91959184546192
2506,1792,2023-04-15,New York,464.86741939005475
2507,1476,2023-11-19,New York,413.3028174629402
2508,1684,2023-04-04,Los Angeles,26.394151938730356
2509,1961,2023-07-20,Houston,347.5894347257765
2510,1528,2023-09-23,New York,89.41684484338275
2511,1243,2023-12-30,New York,364.7657519399357
2512,1927,2023-03-15,San Francisco,13.380859492418395
2513,1503,2023-11-19,Los Angeles,328.58787357520725
2514,1028,2023-12-17,New York,124.34905591385328
2515,1922,2023-07-20,New York,434.0164431652631
2516,1140,2023-11-02,Chicago,330.1102506193496
2517,1819,2023-02-12,Houston,87.12741651512576
2518,1576,2023-06-30,San Francisco,427.14291217694057
2519,1622,2023-08-18,Los Angeles,75.99093600028631
2520,1644,2023-09-11,Houston,26.526422507498626
2521,1749,2023-03-24,Chicago,295.52855121768795
2522,1641,2023-12-17,Los Angeles,381.0074059410323
2523,1087,2023-08-20,Chicago,185.21568608082762
2524,1499,2023-02-23,Los Angeles,276.8503917306945
2525,1893,2023-07-28,Chicago,474.97228307706627
2526,1212,2023-08-25,Houston,57.719949504131925
2527,1440,2023-07-06,New York,374.6597829824656
2528,1579,2023-11-22,Los Angeles,143.797341381523
2529,1052,2023-06-27,San Francisco,282.05828391694774
2530,1663,2023-02-22,New York,246.7608244255142
2531,1319,2023-09-17,Los Angeles,314.5542295952538
2532,1375,2023-06-24,Chicago,74.27875873965897
2533,1778,2023-02-04,New York,38.4053965651327
2534,1748,2023-05-11,New York,190.64136487271057
2535,1573,2023-10-31,Chicago,295.1884642743718
2536,1955,2023-09-24,San Francisco,366.30533766827403
2537,1317,2023-10-19,New York,324.8301351882503
2538,1478,2023-01-15,New York,169.24182658131147
2539,1792,2023-11-15,Los Angeles,63.64706732860815
2540,1463,2023-02-26,Chicago,350.2851418715645
2541,1627,2023-04-30,Houston,262.4500923746357
2542,1527,2023-03-08,Los Angeles,47.948407070644606
2543,1618,2023-03-02,San Francisco,206.53478861240333
2544,1811,2023-11-03,Chicago,422.24944240852585
2545,1667,2023-04-25,Los Angeles,210.67726082456
2546,1908,2023-02-26,Houston,247.82875716808505
2547,1306,2023-01-24,Houston,20.150717139689927
2548,1461,2023-07-13,Chicago,58.98028810339262
2549,1090,2023-07-24,Chicago,296.2917197983933
2550,1828,2023-09-19,Chicago,448.42552437941004
2551,1506,2023-02-08,Houston,120.33708527574457
2552,1850,2023-12-27,New York,183.02924883315734
2553,1014,2023-02-03,Los Angeles,414.25894472785797
2554,1888,2023-03-07,Chicago,374.2289387064132
2555,1777,2023-01-09,Los Angeles,91.76047741949507
2556,1288,2023-09-08,New York,107.16654216025258
2557,1697,2023-12-07,Houston,448.90247743815576
2558,1045,2023-04-13,New York,51.07414201397281
2559,1559,2023-02-15,Los Angeles,308.0915393423376
2560,1420,2023-02-01,Chicago,294.34659828853285
2561,1406,2023-06-27,Houston,439.66223959498024
2562,1325,2023-06-09,New York,421.6896141110278
2563,1537,2023-09-08,Los Angeles,453.181055769852
2564,1008,2023-12-23,San Francisco,193.78797851476088
2565,1177,2023-04-30,San Francisco,27.609282735491114
2566,1947,2023-02-04,Chicago,93.50791417760134
2567,1042,2023-05-02,Los Angeles,380.37299775219543
2568,1747,2023-08-31,San Francisco,301.6443261021646
2569,1402,2023-03-06,San Francisco,252.3772807695623
2570,1009,2023-10-11,San Francisco,380.16263480774467
2571,1904,2023-04-27,Los Angeles,27.9250487342701
2572,1730,2023-03-29,San Francisco,91.74040660076044
2573,1009,2023-03-02,Chicago,354.7538050888264
2574,1565,2023-02-24,New York,94.91204849148345
2575,1164,2023-09-17,Los Angeles,270.79767257948225
2576,1747,2023-03-03,Chicago,149.98500938655653
2577,1051,2023-02-15,Houston,17.755861201192438
2578,1662,2023-05-12,Los Angeles,299.2140165695689
2579,1636,2023-02-19,New York,458.498572543736
2580,1755,2023-10-27,New York,409.6028024259412
2581,1435,2023-11-08,San Francisco,217.97481982082724
2582,1890,2023-04-28,Los Angeles,372.44076573084783
2583,1184,2023-03-11,San Francisco,193.24092586463416
2584,1502,2023-12-01,Chicago,348.24121842000034
2585,1517,2023-06-16,Chicago,231.019774642752
2586,1690,2023-11-03,Houston,480.49371426454184
2587,1740,2023-04-29,New York,133.48243698249806
2588,1101,2023-05-13,Los Angeles,118.37677030758184
2589,1179,2023-05-17,San Francisco,346.13671090835226
2590,1065,2023-02-12,Los Angeles,476.8176144747529
2591,1432,2023-09-08,San Francisco,143.46941646159476
2592,1164,2023-12-27,Houston,243.9217786023389
2593,1464,2023-12-30,Los Angeles,216.5382529034548
2594,1571,2023-11-21,Houston,33.78078017738398
2595,1493,2023-11-19,Chicago,24.31149220817761
2596,1960,2023-06-11,Chicago,283.5928926239898
2597,1486,2023-08-26,San Francisco,132.13916864059618
2598,1610,2023-12-07,Chicago,220.1105982022994
2599,1728,2023-08-02,San Francisco,429.2202530097935
2600,1735,2023-08-18,New York,444.3452732837372
2601,1985,2023-01-13,Houston,244.21667497175056
2602,1363,2023-11-06,New York,213.2390254932751
2603,1364,2023-05-23,New York,476.10791202957927
2604,1210,2023-11-20,Los Angeles,441.20025647871756
2605,1161,2023-05-30,New York,308.62902501914795
2606,1409,2023-11-08,Chicago,491.54417563755175
2607,1425,2023-09-10,San Francisco,340.5993690857806
2608,1493,2023-07-06,Chicago,435.9464642860021
2609,1794,2023-09-10,San Francisco,16.437446867862192
2610,1259,2023-03-19,New York,473.0151948243929
2611,1643,2023-04-20,New York,42.9292396838106
2612,1597,2023-01-15,Los Angeles,12.555632221617032
2613,1387,2023-03-17,Houston,164.3995250275977
2614,1011,2023-09-14,Chicago,431.40769937537044
2615,1733,2023-03-15,Chicago,198.6797643561141
2616,1255,2023-05-09,New York,294.6820899403285
2617,1210,2023-06-15,Chicago,197.44020540463225
2618,1915,2023-08-24,Chicago,204.19267512791768
2619,1462,2023-02-25,New York,357.35747715215405
2620,1685,2023-02-25,Houston,247.6006580437159
2621,1844,2023-07-14,Houston,272.6487660102157
2622,1583,2023-04-14,Houston,191.92041372349726
2623,1219,2023-03-01,Chicago,225.03482152039757
2624,1708,2023-02-17,Los Angeles,36.23698265655787
2625,1008,2023-01-30,New York,492.7191502126445
2626,1690,2023-01-18,Houston,66.95694182879532
2627,1856,2023-03-13,San Francisco,55.12638145352474
2628,1977,2023-09-15,Los Angeles,188.71429691989374
2629,1771,2023-03-09,Houston,205.39038550061287
2630,1578,2023-11-16,Chicago,64.44715007611907
2631,1343,2023-06-30,Chicago,336.7629064429336
2632,1453,2023-03-03,Los Angeles,191.55925559013514
2633,1808,2023-08-31,San Francisco,257.3843398397476
2634,1447,2023-02-12,Los Angeles,459.9544613904452
2635,1835,2023-11-27,San Francisco,20.085639365956172
2636,1392,2023-09-23,Chicago,383.586888393507
2637,1866,2023-07-08,San Francisco,498.4634202764049
2638,1413,2023-10-14,San Francisco,86.96623915579154
2639,1123,2023-04-21,San Francisco,16.107599730400906
2640,1475,2023-05-10,New York,165.49776305042795
2641,1198,2023-10-04,Chicago,175.23894173116514
2642,1695,2023-05-30,Los Angeles,21.89670129308971
2643,1212,2023-07-01,Los Angeles,200.92483229077328
2644,1068,2023-06-21,Los Angeles,384.39923374954725
2645,1639,2023-02-12,Chicago,135.32506761184257
2646,1493,2023-06-01,New York,289.9714325781977
2647,1918,2023-08-11,Chicago,210.05450247039693
2648,1503,2023-05-10,New York,193.7169631291757
2649,1116,2023-01-05,Chicago,348.51381884966264
2650,1468,2023-02-26,Chicago,340.1704419174596
2651,1589,2023-10-14,New York,209.28936435040097
2652,1206,2023-06-28,San Francisco,128.84315524658626
2653,1734,2023-08-17,Chicago,484.8268127738146
2654,1552,2023-10-25,Chicago,366.87836175297537
2655,1713,2023-01-02,Chicago,216.917778778202
2656,1579,2023-01-02,Houston,88.75456330796466
2657,1901,2023-11-04,New York,253.31522782676666
2658,1292,2023-03-19,Houston,238.99301434058825
2659,1384,2023-10-31,San Francisco,111.14360990496127
2660,1770,2023-03-03,Los Angeles,465.5697509159423
2661,1121,2023-05-06,Chicago,497.1529777425557
2662,1903,2023-11-11,Houston,91.10556658405427
2663,1268,2023-07-14,New York,83.67998497074245
2664,1940,2023-02-07,New York,56.47280877417186
2665,1101,2023-05-28,Houston,453.73852806535217
2666,1488,2023-07-14,New York,311.20642218651665
2667,1209,2023-03-07,Chicago,132.1036107969249
2668,1403,2023-11-05,Houston,175.9584859118283
2669,1594,2023-05-16,San Francisco,64.06990039079014
2670,1422,2023-10-03,New York,243.99880919327225
2671,1124,2023-12-11,New York,126.27982035087494
2672,1272,2023-06-19,San Francisco,65.90690889700323
2673,1314,2023-04-07,Chicago,455.98339647080667
2674,1086,2023-04-16,New York,263.58348072527343
2675,1359,2023-10-05,Los Angeles,125.06313806294254
2676,1520,2023-08-19,Chicago,421.32265088930603
2677,1306,2023-08-04,Houston,446.54225875765076
2678,1317,2023-01-06,Chicago,472.45540070173126
2679,1834,2023-02-06,New York,59.200336254054044
2680,1650,2023-10-09,Chicago,395.52185784786684
2681,1562,2023-09-02,Chicago,122.75390260495323
2682,1361,2023-10-27,Houston,231.96257385854517
2683,1630,2023-02-03,Chicago,457.2841178094969
2684,1112,2023-08-25,New York,13.992969384235298
2685,1011,2023-02-08,Los Angeles,237.0908375391395
2686,1244,2023-04-05,San Francisco,426.60047153722155
2687,1314,2023-02-21,Los Angeles,41.32081492596937
2688,1170,2023-03-08,New York,12.569714812258564
2689,1034,2023-10-20,Houston,34.93074741288292
2690,1937,2023-10-08,Los Angeles,291.9284694887772
2691,1148,2023-01-13,Houston,128.65473886413642
2692,1193,2023-03-27,Houston,352.9317014711859
2693,1109,2023-08-01,Chicago,427.9379499659288
2694,1440,2023-11-07,Chicago,127.80155466063172
2695,1773,2023-03-14,San Francisco,350.72454759315315
2696,1246,2023-05-30,New York,90.00152825842468
2697,1375,2023-02-11,New York,286.0353710139214
2698,1673,2023-11-15,New York,156.0262911236611
2699,1373,2023-10-15,Los Angeles,225.35882110479758
2700,1144,2023-06-07,San Francisco,370.0437726317171
2701,1287,2023-03-16,Chicago,316.80550853151374
2702,1852,2023-02-01,San Francisco,310.22631857956435
2703,1571,2023-05-01,Los Angeles,93.80804715213007
2704,1989,2023-12-27,New York,361.28416888422964
2705,1229,2023-10-01,San Francisco,394.55555157015044
2706,1552,2023-02-11,Chicago,307.5288324663769
2707,1683,2023-07-24,Chicago,148.1051689665471
2708,1031,2023-09-01,Chicago,108.94803134641529
2709,1998,2023-04-27,Los Angeles,431.24842930355516
2710,1352,2023-06-25,San Francisco,161.07687864133035
2711,1294,2023-05-07,Houston,177.80490646455019
2712,1422,2023-12-26,New York,110.55861275033908
2713,1070,2023-06-04,New York,327.93024021096426
2714,1017,2023-01-06,Chicago,215.87378962170004
2715,1444,2023-09-15,New York,364.8039350097919
2716,1198,2023-02-02,Chicago,34.885215801574304
2717,1536,2023-01-08,Chicago,86.41760143607922
2718,1951,2023-12-03,Houston,187.18787013562616
2719,1852,2023-05-02,Houston,481.8259058441182
2720,1911,2023-04-16,New York,499.1352982860447
2721,1995,2023-11-13,Los Angeles,311.1279023325998
2722,1011,2023-05-15,Chicago,368.8371869486319
2723,1548,2023-06-15,Houston,216.96126553123815
2724,1916,2023-05-08,San Francisco,486.27323366251994
2725,1843,2023-05-17,Houston,399.64449200686295
2726,1710,2023-04-08,San Francisco,130.57410132861426
2727,1226,2023-01-28,Los Angeles,181.19067820783064
2728,1089,2023-07-25,Los Angeles,304.24216563133115
2729,1212,2023-06-11,Chicago,34.595845832070324
2730,1095,2023-06-11,New York,295.1333278862706
2731,1692,2023-08-31,Chicago,149.92318307724636
2732,1361,2023-03-05,San Francisco,336.1460486605354
2733,1145,2023-12-09,Chicago,205.37641449325406
2734,1055,2023-09-16,Los Angeles,453.32591135276675
2735,1983,2023-05-14,Houston,45.61320904801768
2736,1140,2023-05-08,Chicago,110.94185143577825
2737,1181,2023-12-06,Los Angeles,96.32252287552754
2738,1983,2023-12-18,Chicago,149.74065991536386
2739,1838,2023-05-24,Los Angeles,109.4593371885813
2740,1728,2023-11-09,Los Angeles,348.98942189152353
2741,1631,2023-09-08,San Francisco,162.71828043818783
2742,1217,2023-01-15,New York,491.2302704611878
2743,1739,2023-11-17,Los Angeles,140.47008584058838
2744,1306,2023-12-30,New York,462.17402111594663
2745,1461,2023-01-16,Houston,71.94093106968984
2746,1105,2023-02-09,Los Angeles,480.7262031235686
2747,1718,2023-03-27,Houston,96.39373889682683
2748,1296,2023-05-18,Los Angeles,182.8728400726012
2749,1661,2023-05-04,Chicago,134.81093175687982
2750,1833,2023-04-07,Los Angeles,263.6123821591418
2751,1432,2023-02-07,San Francisco,139.3223812266428
2752,1605,2023-10-16,Houston,260.9352356939605
2753,1123,2023-04-04,San Francisco,453.521533401462
2754,1017,2023-07-13,New York,456.62883665926967
2755,1471,2023-04-05,Los Angeles,237.86123624385536
2756,1572,2023-03-28,Los Angeles,465.0549177261463
2757,1779,2023-02-27,San Francisco,13.452650050258391
2758,1419,2023-11-14,Houston,295.93834828511274
2759,1889,2023-10-06,New York,137.36865608194643
2760,1338,2023-12-05,Chicago,141.12688244271718
2761,1261,2023-11-12,Los Angeles,52.15313937680628
2762,1010,2023-06-19,New York,148.36747656805164
2763,1771,2023-08-08,Los Angeles,23.106401179597267
2764,1760,2023-01-03,Los Angeles,8.99732634172535
2765,1278,2023-03-01,Chicago,16.320933526777793
2766,1129,2023-04-28,New York,206.94554228094748
2767,1473,2023-02-17,Los Angeles,480.79780898889555
2768,1724,2023-10-25,San Francisco,39.21907616042916
2769,1876,2023-09-20,Los Angeles,187.9086479550617
2770,1695,2023-03-26,Houston,414.848571776195
2771,1606,2023-12-23,San Francisco,493.91053484898583
2772,1508,2023-02-09,San Francisco,90.31690890830109
2773,1538,2023-08-24,New York,491.2201618565477
2774,1476,2023-01-28,New York,5.251252948957251
2775,1698,2023-11-18,Los Angeles,318.3480695442807
2776,1817,2023-12-07,Houston,197.9585490490171
2777,1640,2023-06-17,Chicago,407.6140563116853
2778,1145,2023-08-26,Chicago,405.93839017414336
2779,1874,2023-08-25,New York,348.4912201525163
2780,1545,2023-01-24,New York,27.32028140821561
2781,1840,2023-02-28,San Francisco,365.9113474469716
2782,1575,2023-08-24,Los Angeles,209.75347543135112
2783,1427,2023-06-03,New York,356.00376332243013
2784,1009,2023-08-21,Chicago,115.92449035409506
2785,1524,2023-03-26,Chicago,115.60951532077793
2786,1924,2023-09-15,Houston,137.30596034189878
2787,1175,2023-09-07,Houston,229.68587535804545
2788,1665,2023-12-04,Los Angeles,55.86457481137132
2789,1734,2023-03-18,New York,88.91128612037608
2790,1152,2023-06-15,New York,207.13031138389775
2791,1705,2023-03-22,San Francisco,123.0312445581246
2792,1033,2023-03-07,Houston,48.187362371202106
2793,1788,2023-10-20,Houston,461.2033428777437
2794,1945,2023-12-25,New York,276.7324396670284
2795,1083,2023-10-02,New York,32.503281758654396
2796,1689,2023-07-21,New York,151.05456285339056
2797,1520,2023-06-14,New York,496.14139027174815
2798,1246,2023-06-01,Los Angeles,220.53179787855376
2799,1587,2023-02-19,Los Angeles,36.95166441166259
2800,1806,2023-11-18,Los Angeles,473.2331286910143
2801,1678,2023-02-26,Los Angeles,496.4823321579424
2802,1194,2023-06-27,Los Angeles,399.9073443122617
2803,1779,2023-08-15,Houston,134.4671479881701
2804,1781,2023-02-21,San Francisco,453.2780648516824
2805,1376,2023-05-27,New York,460.22451017931604
2806,1540,2023-03-11,New York,158.3632962504896
2807,1305,2023-12-14,Chicago,47.80106922376809
2808,1009,2023-05-07,New York,107.03144221236079
2809,1003,2023-05-07,Houston,426.2220707852159
2810,1325,2023-05-26,New York,401.4811011101119
2811,1489,2023-04-24,Los Angeles,189.11155351581016
2812,1005,2023-05-03,Los Angeles,311.3926551723561
2813,1574,2023-09-07,Chicago,367.487382350671
2814,1745,2023-01-26,Houston,409.61386170484616
2815,1666,2023-01-04,Chicago,186.17491168705516
2816,1847,2023-03-08,Houston,19.41093182139226
2817,1145,2023-09-17,San Francisco,293.49349704601923
2818,1855,2023-06-06,San Francisco,180.78764457988402
2819,1292,2023-12-31,New York,141.6066656222702
2820,1617,2023-11-01,New York,310.6136257142739
2821,1989,2023-08-11,Houston,207.36694891176415
2822,1648,2023-11-17,Chicago,127.35080978341077
2823,1987,2023-02-22,Chicago,354.09018602786807
2824,1355,2023-10-28,San Francisco,385.2869857550591
2825,1369,2023-03-28,Chicago,77.01304670645341
2826,1314,2023-01-11,Houston,290.9999852792161
2827,1259,2023-10-26,New York,355.2882510139414
2828,1698,2023-10-17,Chicago,111.69144283966502
2829,1411,2023-02-06,Chicago,433.4521342402022
